movie_id,name,release_date,release_year,imdb_id
2164,Sabse Bada Beimaan,2000-06-02,2000,
2165,Khoon No. 1,2000-05-26,2000,
2166,Daku Sultana,2000-05-19,2000,
2167,Daak Bangla,2000-05-19,2000,
2168,Dahshat,2000-05-05,2000,
2169,Basanti,2000-04-28,2000,
2170,Rahasya,2000-03-24,2000,
2171,Bhootraaj,2000-04-21,2000,
2172,Bhootni,2000-03-31,2000,
2173,Gulabi Gang,2014-02-21,2014,tt2573750
2174,Dee Saturday Night,2014-02-21,2014,tt10635372
2175,Darr @ The Mall,2014-02-21,2014,tt3449320
2176,Highway,2014-02-21,2014,tt2980794
2177,Swarg Aashram,2014-01-10,2014,
2178,Karar - The Deal,2014-01-24,2014,tt3565354
2179,Dil Hi Dil Mein,2000-04-21,2000,
2180,Tu Bewafa Hai,2013-11-08,2013,
2181,Heerabai,2000-03-17,2000,
2182,Jai Shakumbhari Maa,2000-03-03,2000,
2183,Ek Aur Maut,2000-02-25,2000,
2184,Adhuri Suhaag Raat,2000-03-10,2000,
2185,Maut Ki Raat,2000-02-18,2000,
2186,Daku Ramkali,2000-02-18,2000,
2187,Agni Putra,2000-02-04,2000,
2188,Aatank Raj,2000-02-04,2000,
2189,Johrabai,2000-01-28,2000,
2190,Shikaar,2000-01-28,2000,
2191,Mere Aagosh Mein,2000-01-21,2000,
2192,Shankar Shambhu,2000-01-07,2000,
2193,The Dark Secrets Of Tonhi,2014-02-28,2014,
2194,Anuradha - Aur Uski Kahaani,2014-02-28,2014,
2195,Shaadi Ke Side Effects,2014-02-28,2014,tt3302962
2196,Pyaar Ka Live Show,2014-02-14,2014,
2197,Ab To Sambhal,2014-02-07,2014,
2198,Anna Ka Andolan,2014-02-28,2014,
2199,Queen,2014-03-07,2014,tt3322420
2200,Total Siyaapa,2014-03-07,2014,tt2727028
2201,Gulaab Gang,2014-03-07,2014,tt2573750
2202,Sandcastle,2014-03-14,2014,
2203,W,2014-03-14,2014,tt3166542
2204,Neighbours,2014-03-14,2014,
2205,Bewakoofiyaan,2014-03-14,2014,tt3483646
2206,Kabhi Yun Bhi Toh Ho...,2014-03-21,2014,
2207,Lakshmi,2014-03-21,2014,tt2976176
2208,Ankhon Dekhi,2014-03-21,2014,tt3614516
2209,Gang Of Ghosts,2014-03-21,2014,tt3531604
2210,Ragini MMS 2,2014-03-21,2014,tt2609218
2211,Station,2014-03-28,2014,tt2191164
2212,O Teri,2014-03-28,2014,tt3483596
2213,Youngistaan,2014-03-28,2014,tt3514330
2214,Dishkiyaoon,2014-03-28,2014,tt3539966
2215,Yeh Dil Ramta Jogi,2014-03-07,2014,
2216,Chalo Picnic Manayen,2014-04-04,2014,
2217,Ebn-E-Batuta,2014-04-04,2014,
2218,Jal,2014-04-04,2014,tt2708550
2219,Main Tera Hero,2014-04-04,2014,tt2762334
2220,Bhoothnath Returns,2014-04-11,2014,tt3531852
2221,Yahi To Pyar Hai,2014-04-11,2014,
2222,Raat Abhi Baaki Hai,2014-04-11,2014,
2223,Love U Crazy Girl,2014-04-11,2014,
2224,31st Night,2014-04-11,2014,
2225,Mallika Massage Parlour,2014-04-11,2014,
2226,Dekh Tamasha Dekh,2014-04-18,2014,tt3672618
2227,Lucky Kabootar,2014-04-18,2014,tt2612924
2228,2 States,2014-04-18,2014,tt2372678
2229,Boyfriend.com,2014-03-21,2014,
2230,Ghazab Nagariya,2014-03-21,2014,
2231,The Night Of The Interview,2014-03-21,2014,
2232,Samrat & Co.,2014-04-25,2014,tt3636776
2233,Kaanchi,2014-04-25,2014,tt3038772
2234,Revolver Rani,2014-04-25,2014,tt3290688
2235,Kahin Hai Mera Pyar,2014-05-02,2014,tt3585758
2236,Angry Young Man,2014-05-02,2014,
2238,Purani Jeans,2014-05-02,2014,tt3681414
2239,Khwaabb,2014-05-09,2014,tt2429930
2240,Manjunath,2014-05-09,2014,tt3056632
2241,Yeh Hai Bakrapur,2014-05-09,2014,tt3524410
2242,Mastram,2014-05-09,2014,tt3431714
2243,Hawaa Hawaai,2014-05-09,2014,tt3501994
2244,Koyelaanchal,2014-05-09,2014,tt3640942
2245,Children Of War,2014-05-16,2014,tt3369670
2246,Mighty Raju - Rio Calling,2014-05-16,2014,
2247,M3 - Midsummer Midnight Mumbai,2014-05-16,2014,
2248,The Xpose,2014-05-16,2014,tt3645014
2249,Heropanti,2014-05-23,2014,tt3142232
2250,Zabardast Gadbad Ghotala,2014-03-28,2014,
2251,Mritubhoj,2014-05-30,2014,
2252,Kuku Mathur Ki Jhand Ho Gayi,2014-05-30,2014,tt2998196
2253,Citylights,2014-05-30,2014,tt3709344
2254,The World Before Her,2014-06-06,2014,
2255,Filmistaan,2014-06-06,2014,
2256,Holiday - A Soldier Is Never Off Duty,2014-06-06,2014,
2257,Naari Teri Shakti Anokhi,2014-06-13,2014,
2258,Unforgettable,2014-06-13,2014,
2259,18.11 A Code Of Secrecy...!,2014-06-13,2014,
2260,Chal Bhaag,2014-06-13,2014,
2261,Machhali Jal Ki Rani Hai,2014-06-13,2014,tt2208248
2262,Fugly,2014-06-13,2014,tt3683702
2263,Dulhan Banoo Main Teri,1999-12-24,1999,tt0940881
2264,Jaanwar,1999-12-24,1999,tt0230347
2265,Bhopal Express,1999-12-10,1999,tt0281656
2266,Dahek,1999-12-17,1999,
2267,Guardians Who Loved Us,2014-06-20,2014,
2268,The Untold Story Aahinsa,2014-06-20,2014,
2269,Humshakals,2014-06-20,2014,tt3036740
2270,Ladies First,2014-06-27,2014,
2271,Ek Villain,2014-06-27,2014,tt3175038
2272,Lekar Hum Deewana Dil,2014-07-04,2014,tt3716142
2273,Bobby Jasoos,2014-07-04,2014,tt3359290
2274,Bollywood Villa,2014-07-04,2014,
2275,Naya Pata,2014-06-27,2014,
2276,Vatsayanana Kamasutra - 2,2014-07-11,2014,
2277,Katto,2014-07-11,2014,
2278,Munna Mange Memsaab,2014-07-11,2014,
2279,Humpty Sharma Ki Dulhania,2014-07-11,2014,tt3678938
2280,Bazaar-E-Husn,2014-07-18,2014,tt3854246
2281,Aaj Ka Fashion Trend,2014-07-18,2014,
2282,Riyasat,2014-07-18,2014,tt2283894
2283,Pizza,2014-07-18,2014,tt3794302
2284,Amit Sahni Ki List,2014-07-18,2014,tt3822600
2285,Hate Story 2,2014-07-18,2014,tt3619772
2286,Kick,2014-07-25,2014,tt2372222
2287,Lateef - The King Of Crime,2014-08-01,2014,
2288,Entertainment,2014-08-08,2014,tt2978626
2289,Singham Returns,2014-08-15,2014,tt2309764
2290,Dirty Marriage,2014-07-25,2014,
2291,Shuruaat Ka Interval,2014-08-15,2014,
2292,Mumbhai Connection,2014-08-22,2014,
2293,Katiyabaaz,2014-08-22,2014,
2294,Life Is Beautiful!,2014-08-22,2014,tt3881136
2295,M.A.D - Mad About Dance,2014-08-22,2014,tt3814100
2296,Mardaani,2014-08-22,2014,tt3495000
2297,Raja Natwarlal,2014-08-29,2014,tt3483712
2298,Mary Kom,2014-09-05,2014,tt3001638
2299,Khota Sikka - Jaat Ke Thaath,2014-09-12,2014,
2300,Finding Fanny,2014-09-12,2014,tt3142688
2301,Creature 3D,2014-09-12,2014,tt3619854
2302,Khoobsurat,2014-09-19,2014,tt3554418
2303,Daawat E Ishq,2014-09-19,2014,tt3398052
2304,Trip To Bhangarh,2014-08-29,2014,
2305,Identity Card,2014-08-29,2014,
2306,Last Benchers,2014-08-29,2014,
2307,Sai Yatraa - A Religious Love Story,2014-09-05,2014,
2308,Munni Metric Pass,2014-09-05,2014,
2309,Dear Vs Bear,2014-09-26,2014,
2310,Sarfaroshi - A War Against System,2014-09-26,2014,
2311,Meinu Ek Ladki Chaahiye,2014-09-26,2014,tt3169676
2312,Chaarfutiya Chhokare,2014-09-26,2014,tt3021244
2313,Balwinder Singh... Famous Ho Gaya,2014-09-26,2014,tt4087770
2314,3 AM,2014-09-26,2014,
2315,Desi Kattey,2014-09-26,2014,tt3877652
2316,Kahani Ek Sangharsh Ki,2014-09-26,2014,
2317,Jai Singh Are Baap Re,2014-09-26,2014,
2318,Haider,2014-10-02,2014,tt3390572
2319,Bang Bang,2014-10-02,2014,tt2905838
2320,C D Kaand,2014-10-10,2014,
2321,Dhund Lenge Manzil Hum,2014-10-10,2014,
2322,Jigariyaa,2014-10-10,2014,tt4010306
2323,Spark,2014-10-10,2014,tt3893476
2324,Ekkees Toppon Ki Salaami,2014-10-10,2014,tt3847072
2325,Tamanchey,2014-10-10,2014,
2326,Beyond All Boundaries,2014-10-10,2014,
2327,Needar - The Fearless,2014-10-17,2014,
2328,Gurjar Aandolan - A Fight For Right,2014-10-17,2014,
2329,It Can Be Dangerous - City Of Dreams,2014-10-17,2014,
2330,Sonali Cable,2014-10-17,2014,tt2871010
2331,Mumbai 125 KM,2014-10-17,2014,tt2691010
2332,Bahke Kadam,1999-12-17,1999,
2333,Tabaahi - The Destroyer,1999-12-17,1999,
2334,Poonam Ki Raat,1999-12-10,1999,
2335,Chamunda,1999-12-03,1999,
2336,Sautela,1999-12-03,1999,
2337,Kaam Vaasna,1999-12-03,1999,
2338,Thakshak,1999-12-03,1999,tt0215245
2339,School Girl,1999-11-26,1999,
2340,Khoobsurat,1999-11-26,1999,tt0220597
2341,Dillagi,1999-11-19,1999,tt0225515
2342,Dangerous Sex Dhokha Aur Murder,2014-10-24,2014,
2343,Kabab Mein Haddi,2014-10-24,2014,
2344,Happy New Year,2014-10-24,2014,tt2461132
2345,Gair,1999-11-07,1999,tt0286640
2346,Maa Kasam,1999-11-05,1999,
2347,Dil Ka Sauda,1999-10-29,1999,
2348,Rockford,1999-11-12,1999,
2349,Shool,1999-11-05,1999,tt0220757
2350,Madam Don,1999-10-29,1999,
2351,Aadhi Raat,1999-10-22,1999,
2352,Heeralal Pannalal,1999-10-22,1999,tt0317641
2353,Khoonkhar Darinde,1999-10-22,1999,
2354,Mother,1999-10-22,1999,tt0338264
2355,Fireflies,2014-10-31,2014,
2356,Zara Sambhal Ke,2014-10-31,2014,
2357,Main Shahrukh Khan Banna Chahata Hoon,2014-10-31,2014,
2358,Roar - Tigers Of The Sundarbans,2014-10-31,2014,tt3796006
2359,Super Nani,2014-10-31,2014,tt2630076
2360,Sanyasi Mera Naam,1999-10-01,1999,tt2008624
2361,Chambal Ki Kasam,1999-10-01,1999,
2362,Sar Kati Laash,1999-10-08,1999,
2363,Phool Bani Phoolan,1999-10-08,1999,
2364,Vaastav,1999-10-15,1999,
2365,Mast,1999-10-15,1999,tt0214931
2366,Sar Ankhon Par,1999-10-15,1999,
2367,Haveli Ke Peeche,1999-10-15,1999,
2368,Shaitan Tantrik,1999-10-15,1999,
2369,Dulhan Bani Daayan,1999-09-24,1999,
2370,Hum Tum Pe Marte Hain,1999-09-24,1999,tt0226786
2371,Dil Kya Kare,1999-09-24,1999,tt0216707
2372,1947 Earth,1999-09-10,1999,
2373,Hello Brother,1999-09-10,1999,tt0233856
2374,Godmother,1999-09-03,1999,tt0233808
2375,Sangharsh,1999-09-03,1999,tt0111068
2376,A Decent Arrangement,2014-11-07,2014,
2377,Chaar Sahibzaade,2014-11-07,2014,
2378,Rang Rasiya,2014-11-07,2014,
2379,The Shaukeens,2014-11-07,2014,tt3848888
2380,Inteqam Aurat Ka,1999-09-03,1999,
2381,Aaya Yauwan Jhoom Ke,1999-09-03,1999,
2382,Prem Shastra,1999-08-27,1999,
2383,Aaya Toofan,1999-08-27,1999,
2384,Baadshah,1999-08-27,1999,tt0211934
2385,Arjun Pandit,1999-08-20,1999,tt0278315
2386,Tu Hi Meri Ganga,1999-08-13,1999,
2387,Kohram,1999-08-13,1999,tt0213775
2388,Taal,1999-08-13,1999,tt0152836
2389,Mann,1999-07-09,1999,tt0206921
2390,Hindustan Ki Kasam,1999-07-23,1999,tt0207513
2391,Hote Hote Pyaar Ho Gaya,1999-07-02,1999,tt0206020
2392,Benaam,1999-07-02,1999,
2393,Dada,1999-07-16,1999,
2394,Pyaar Koi Khel Nahin,1999-07-30,1999,tt0209263
2395,Khopdi - The Skull,1999-07-30,1999,
2396,Murdaa Ghar,1999-07-16,1999,
2397,Munnibai,1999-07-30,1999,
2398,Zila Kannauj,2014-11-07,2014,
2399,6 - 5 = 2,2014-11-14,2014,
2400,Kill Dil,2014-11-14,2014,tt3380264
2401,Chudail No. 1,1999-07-16,1999,
2402,Trishakti,1999-08-06,1999,tt0410809
2403,Hum Dil De Chuke Sanam,1999-06-18,1999,tt0150992
2404,Haseena Maan Jayegi,1999-06-25,1999,tt0267548
2405,Nyaydaata,1999-06-18,1999,tt0489530
2406,Darr Ke Aage Jeet,2014-11-21,2014,
2407,Money Back Guarantee,2014-11-21,2014,
2408,Gollu Aur Pappu,2014-11-21,2014,tt4219300
2409,Titoo MBA,2014-11-21,2014,tt3309844
2410,Happy Ending,2014-11-21,2014,tt3017412
2411,Sarfarosh,1999-04-30,1999,tt0200087
2412,Pyaar Mein Kabhi Kabhi...,1999-06-25,1999,tt0275608
2413,Anyay Hi Anyay,1999-06-18,1999,
2414,Zimbo,1999-06-11,1999,
2415,Dracula,1999-06-11,1999,
2416,Safari,1999-06-11,1999,tt0286934
2417,Sirf Tum,1999-06-04,1999,tt0244794
2418,Ganga Ki Kasam,1999-06-04,1999,tt2167753
2419,Rajaji,1999-05-21,1999,tt0286910
2420,Sooryavansham,1999-05-21,1999,tt0214178
2421,Khooni Ilaaka - The Prohibited Area,1999-05-14,1999,
2422,Phool Aur Aag,1999-05-14,1999,tt0286891
2423,Kartoos,1999-05-07,1999,tt0220594
2424,Hogi Pyar Ki Jeet,1999-05-07,1999,tt0281913
2425,Lafdaa,1999-04-30,1999,
2426,Jai Hind,1999-04-23,1999,
2427,Tower House,1999-04-16,1999,
2428,Silsila Hai Pyar Ka,1999-04-16,1999,tt0267928
2429,Zulmi,1999-04-16,1999,tt0282275
2430,Tan Aggan,1999-04-09,1999,
2431,Anari No.1,1999-04-09,1999,tt0200435
2432,Bhoot Ka Darr,1999-04-02,1999,
2433,Purnasatya,1999-04-02,1999,
2434,Putlibai,1999-04-02,1999,
2435,Jaanam Samjha Karo,1999-04-02,1999,tt0226847
2436,Hum Hain Teen Khurafaati,2014-11-28,2014,
2437,Zed Plus,2014-11-28,2014,tt4190220
2438,Zid,2014-11-28,2014,tt4228746
2439,Ungli,2014-11-28,2014,tt2392447
2440,The Last Don,2014-11-28,2014,
2441,International Hero,2015-01-02,2015,
2442,Aaja Sanam Aagossh Mein,2014-10-10,2014,
2443,Kahani Kismet Ki,1999-03-26,1999,tt2008546
2444,International Khiladi,1999-03-26,1999,tt0196635
2445,Aarzoo,1999-03-19,1999,tt0284811
2446,Kaala Samrajya,1999-03-12,1999,tt0339239
2447,Aaag Hi Aag,1999-03-12,1999,
2448,Laawaris,1999-03-05,1999,tt0217608
2449,Lal Baadshah,1999-03-05,1999,tt0172704
2450,Zameen Ke Neeche,1999-02-26,1999,
2451,Kaun?,1999-02-26,1999,tt0195002
2452,Kachche Dhaage,1999-02-19,1999,tt0206067
2453,Daag - The Fire,1999-02-12,1999,tt0272062
2454,Shera,1999-02-05,1999,tt2008631
2455,Hum Aapke Dil Mein Rehte Hain,1999-01-22,1999,tt0189592
2456,Qatil Chandalini,1999-02-19,1999,
2457,Bade Dilwala,1999-01-22,1999,tt0286478
2458,Chalo America,1999-02-12,1999,
2459,Hu Tu Tu,1999-01-22,1999,tt0246687
2460,Aa Ab Laut Chalen,1999-01-22,1999,tt0149568
2461,Jahan Tum Le Chalo,1999-01-15,1999,tt0439641
2462,Lo Main Aagayaa,1999-01-08,1999,
2463,Lohpurush,1999-01-08,1999,
2464,Sikandar Sadak Ka,1999-01-01,1999,
2465,Krantipath,1999-02-19,1999,
2466,Jism Se Rooh Tak,2014-12-05,2014,
2467,Sulemani Keeda,2014-12-05,2014,tt2679480
2468,Mumbai Delhi Mumbai,2014-12-05,2014,tt4045666
2469,Bhopal - A Prayer For Rain,2014-12-05,2014,tt0839742
2470,Action Jackson,2014-12-05,2014,tt0403935
2471,Tum Ho Yaara,2014-06-06,2014,
2472,Jai Maa Shakambari,2014-04-18,2014,
2473,MMS Kaand,2014-12-12,2014,
2474,Kaash Tum Hote,2014-12-12,2014,
2475,Life Mein Twist Hai,2014-12-12,2014,
2476,Main Aur Mr. Riight,2014-12-12,2014,tt2216852
2477,Badlapur Boys,2014-12-12,2014,tt2767712
2478,Bacche Mann Ke Sacche,2014-09-05,2014,
2479,Honour Killing,2014-04-04,2014,tt4335698
2480,Tumse Pyar Hai,2014-01-17,2014,
2481,Love In Jungle,2014-05-30,2014,
2482,PK,2014-12-19,2014,tt2338151
2483,Pyar Hawas Aur Dhokha,2014-12-26,2014,
2484,Ugly,2014-12-26,2014,tt2882328
2485,Take It Easy,2015-01-02,2015,tt4384270
2486,Mumbai Can Dance Saalaa,2015-01-02,2015,tt4355892
2487,Himmatwala,1998-12-25,1998,tt2008530
2488,Zakhm,1998-12-25,1998,tt0211126
2489,Bombay Boys,1998-12-25,1998,
2490,Pyasi Aatma,1998-12-18,1998,
2491,Naseeb,1998-12-18,1998,tt0119760
2492,Hind Ki Beti,1998-12-11,1998,
2493,Mafia Raaj,1998-12-11,1998,
2494,Kudrat,1998-12-11,1998,tt0286772
2495,Wajood,1998-12-11,1998,tt0287111
2496,Jhoot Bole Kauwa Kaate,1998-12-04,1998,tt0262527
2497,Maha Yuddh,1998-12-04,1998,
2498,Aurat Aur Intequam,1998-11-27,1998,
2499,Doli Saja Ke Rakhna,1998-11-27,1998,tt0207415
2500,China Gate,1998-11-27,1998,tt0210609
2501,Mahatma,1998-11-20,1998,
2502,Khote Sikkey,1998-11-20,1998,tt0495848
2503,Soldier,1998-11-20,1998,tt0211634
2504,Sai Mahima,2015-01-09,2015,
2505,Tevar,2015-01-09,2015,tt3398048
2506,Dhoondh - The Mysterious Search,2015-01-02,2015,
2507,Yeh Hai Rangraliyan,2015-01-09,2015,
2508,Main Phir Aaoongi,1998-11-13,1998,
2509,Mehndi,1998-11-13,1998,tt0273804
2510,Pardesi Babu,1998-11-13,1998,tt0119862
2511,Prem Aggan,1998-10-30,1998,tt0210920
2512,Hero Hindustani,1998-10-23,1998,tt0286683
2513,Chote Nawab Bade Nawab,1998-10-16,1998,
2514,Kuch Kuch Hota Hai,1998-10-16,1998,tt0172684
2515,Bade Miyan Chote Miyan,1998-10-16,1998,tt0118673
2516,Dhoondte Reh Jaaoge...,1998-10-09,1998,tt0317355
2517,Kalicharan,1998-10-02,1998,
2518,Devta,1998-10-02,1998,
2519,Bandhan,1998-10-02,1998,tt0273452
2520,Shaitani Aatma,1998-09-25,1998,
2521,Sar Utha Ke Jiyo,1998-09-25,1998,tt0376158
2522,Sher Khan,1998-09-25,1998,
2523,Yeh Na Thi Hamari Qismat,1998-09-11,1998,
2524,Jungle Love Story,1998-09-11,1998,
2525,Hatya Kaand,1998-09-04,1998,
2526,Tirchhi Topiwale,1998-09-11,1998,tt0396255
2527,Gunda,1998-09-04,1998,tt0497915
2528,Mere Do Anmol Ratan,1998-09-04,1998,tt0483288
2529,Maharaja,1998-09-04,1998,tt0119596
2530,Crazy Cukkad Family,2015-01-16,2015,tt4094820
2531,Sharafat Gayi Tel Lene,2015-01-16,2015,tt4373886
2532,Alone,2015-01-16,2015,tt4271730
2533,Anjaan Parindey,2015-01-16,2015,
2534,Luv... Phir Kabhi,2015-01-16,2015,
2535,Khoon Ki Pyasi Daayan,1998-08-28,1998,
2536,Purani Khabar,1998-08-28,1998,
2537,Zanjeer - The Chain,1998-08-28,1998,
2538,Zulm-O-Sitam,1998-08-28,1998,tt0395827
2539,Khofnaak Mahal,1998-08-21,1998,
2540,Dil Se,1998-08-21,1998,tt0164538
2541,Murdaa,1998-08-14,1998,
2542,Daayan,1998-08-14,1998,
2543,Main Solah Baras Ki,1998-08-07,1998,tt0286803
2544,Barood,1998-08-07,1998,
2545,Bhayaanak,1998-07-31,1998,
2546,Yamraaj,1998-07-31,1998,tt0287152
2547,Angaaray,1998-07-24,1998,
2548,Pyaar To Hona Hi Tha,1998-07-24,1998,tt0173081
2549,Maut,1998-07-17,1998,
2550,Iski Topi Uske Sarr,1998-07-17,1998,tt0286723
2551,Do Numri,1998-07-17,1998,tt2008498
2552,Kareeb,1998-07-17,1998,tt0189633
2553,Dulhe Raja,1998-07-10,1998,tt0210659
2554,Jaane Jigar,1998-07-03,1998,tt0349635
2555,Satya,1998-07-03,1998,tt0195231
2556,Major Saab,1998-06-26,1998,tt0172761
2557,Ghulam,1998-06-19,1998,tt0190419
2558,Humse Badhkar Kaun,1998-06-12,1998,
2559,Gharwali Baharwali,1998-06-12,1998,tt0205968
2560,Achanak,1998-06-12,1998,tt0286421
2561,Hatyara,1998-06-05,1998,
2562,Sham Ghansham,1998-05-29,1998,tt0238591
2563,Dushman,1998-05-29,1998,tt0189492
2564,Angaar Vadee,1998-05-22,1998,
2565,Dolly Ki Doli,2015-01-23,2015,tt4332114
2566,Baby,2015-01-23,2015,tt3848892
2567,Mard,1998-05-22,1998,
2568,Jab Pyaar Kisise Hota Hai,1998-05-22,1998,tt0182251
2569,Jiyaala,1998-05-15,1998,
2570,Hitler,1998-05-15,1998,tt0818603
2571,Duplicate,1998-05-08,1998,tt0164550
2572,Aunty No. 1,1998-05-01,1998,tt0118654
2573,Hyderabad Blues,1998-07-17,1998,tt0195814
2574,Gudia,1998-04-24,1998,tt0119234
2575,Salaakhen,1998-04-24,1998,tt0286936
2576,Dand - Nayak,1998-04-17,1998,tt0446118
2577,Kabhi Na Kabhi,1998-04-17,1998,tt0116737
2578,Keemat,1998-04-10,1998,
2579,Qila,1998-04-10,1998,tt0286907
2580,Deewana Hoon Pagal Nahi,1998-04-03,1998,
2581,Aakrosh,1998-04-03,1998,
2582,Yugpurush,1998-03-27,1998,
2583,Pyaar Kiya To Darna Kya,1998-03-27,1998,tt0173080
2584,Phir Wohi Awaaz,1998-03-20,1998,
2585,Hazaar Chaurasi Ki Maa,1998-03-20,1998,tt0178562
2586,Ustadon Ke Ustad,1998-03-20,1998,tt0287081
2587,Ghar Bazar,1998-03-13,1998,tt1265654
2588,Mohabbat Aur Jung,1998-03-13,1998,tt0479718
2589,Barsaat Ki Raat,1998-03-13,1998,
2590,Chandaal,1998-03-13,1998,
2591,Military Raaj,1998-02-27,1998,tt0364519
2592,2001 - Do Hazaar Ek,1998-02-20,1998,tt0273045
2593,Saazish,1998-02-20,1998,tt1849067
2594,Saat Rang Ke Sapne,1998-02-20,1998,tt0242831
2595,Zor,1998-02-13,1998,
2596,Laash,1998-02-06,1998,
2597,Hafta Vasuli,1998-01-30,1998,tt0319480
2598,Vinashak,1998-01-30,1998,
2599,Banarasi Babu,1998-01-30,1998,tt0118680
2600,Aag Aur Tezaab,1998-01-23,1998,
2601,Chal Guru Ho Ja Shuru,2015-01-30,2015,
2602,Rahasya,2015-01-30,2015,tt3337550
2603,Hawaizaada,2015-01-30,2015,tt4338154
2604,Khamoshiyan,2015-01-30,2015,tt3886444
2605,Gande Log,1995-11-17,1995,
2606,Bada Din,1998-01-23,1998,
2607,Ajnabi Saaya,1998-01-23,1998,
2608,Yeh Aashiqui Meri,1998-01-23,1998,
2609,Miss 420,1998-01-23,1998,tt0395668
2610,Badmaash,1998-01-23,1998,tt0395463
2611,Char Dham,1998-01-16,1998,
2612,Sher-E-Hindustan,1998-01-16,1998,tt0455199
2613,Jai Jawaan Jai Kisaan,2015-02-06,2015,tt2872050
2614,Hum Tum Dushman Dushman,2015-02-06,2015,
2615,Shamitabh,2015-02-06,2015,tt3836958
2616,Nirnayak,1997-12-26,1997,
2617,Train To Pakistan,1997-12-26,1997,tt0170704
2618,Baba,1997-12-26,1997,
2619,Ankhon Mein Tum Ho,1997-12-26,1997,
2620,Chachi 420,1997-12-19,1997,tt0233422
2621,Aflatoon,1997-12-19,1997,tt0225029
2622,Kaun Rokega Mujhe,1997-12-12,1997,tt0368825
2623,Shapath,1997-12-12,1997,tt0251395
2624,Qahar,1997-12-05,1997,tt0251356
2625,Darmiyaan,1997-11-28,1997,
2626,Dhaal,1997-11-28,1997,
2627,Ishq,1997-11-28,1997,tt0133024
2628,Koi Kisise Kum Nahin,1997-11-21,1997,
2629,Lakha,1997-11-14,1997,
2630,Share Bazaar,1997-11-14,1997,
2631,Bhai Bhai,1997-11-14,1997,
2632,Vishwa Vidhaata,1997-11-14,1997,
2633,Bhai,1997-10-31,1997,tt0135161
2634,Ghulam-E-Musthafa,1997-10-31,1997,tt0185335
2635,Dil To Pagal Hai,1997-10-31,1997,tt0118983
2636,Krishna Arjun,1997-10-17,1997,tt0400584
2637,Loha,1997-10-17,1997,tt0440590
2638,Jee Chahta Hai - High Tide Of Romance,2015-02-13,2015,
2639,MSG - The Messenger Of God,2015-02-13,2015,tt4107858
2640,Roy,2015-02-13,2015,tt2976182
2641,Mr. & Mrs. Khiladi,1997-10-10,1997,tt0162480
2642,Deewana Mastana,1997-10-10,1997,tt0118957
2643,Dharma Karma,1997-10-03,1997,
2644,Udaan,1997-10-03,1997,
2645,Adivasi Queen,1997-09-26,1997,
2646,Agnichakra,1997-09-26,1997,tt0112308
2647,Mohabbat,1997-09-19,1997,
2648,Judge Mujrim,1997-09-12,1997,tt0339233
2649,Hameshaa,1997-09-12,1997,tt0172534
2650,Jodidar,1997-09-05,1997,tt0273695
2651,Betaabi,1997-09-05,1997,
2652,Pret Aatma,1997-08-29,1997,
2653,Ek Phool Teen Kaante,1997-08-29,1997,tt0251068
2654,Prithvi,1997-08-29,1997,tt0130197
2655,My Best Friend,2015-01-23,2015,
2656,Daud,1997-08-22,1997,
2657,Mere Sapno Ki Rani,1997-08-15,1997,tt0122173
2658,...Aur Pyaar Ho Gaya,1997-08-15,1997,tt0118525
2659,Daadagiri,1997-08-08,1997,
2660,Pardes,1997-08-08,1997,tt0119861
2661,Tarazu,1997-08-01,1997,tt0251426
2662,Jeevan Yudh,1997-07-25,1997,tt0351126
2663,Koi Aae Na,2015-02-20,2015,
2664,Beyond - The Third Kind,2015-02-20,2015,
2665,Monsoon,2015-02-20,2015,
2666,Badlapur,2015-02-20,2015,tt3678782
2667,Ghoonghat,1997-07-25,1997,
2668,Lav Kush,1997-07-25,1997,tt0290231
2669,Daava,1997-07-18,1997,tt0289685
2670,Yes Boss,1997-07-18,1997,tt0120540
2671,Mrityudand,1997-07-11,1997,
2672,Do Aankhen Barah Haath,1997-07-11,1997,tt0251053
2673,Police Station,1997-07-04,1997,
2674,Gupt,1997-07-04,1997,
2675,Allah Meharban To Gadha Pahelwan,1997-06-27,1997,
2676,Suraj,1997-06-27,1997,tt0952685
2677,Itihaas,1997-06-20,1997,tt0286724
2678,Border,1997-06-13,1997,
2679,Gundagardi,1997-06-06,1997,
2680,Insaaf - The Final Justice,1997-05-30,1997,tt0251143
2681,Virasat,1997-05-30,1997,tt0120456
2682,Sardari Begum,1997-05-23,1997,tt0286942
2683,Mahaanta,1997-05-23,1997,
2684,Zameer - The Awakening Of A Soul,1997-05-16,1997,
2685,Chudail,1997-05-09,1997,
2686,Sanam,1997-05-09,1997,tt0152278
2687,Sapnay,1997-05-02,1997,
2688,Mrityudaata,1997-04-25,1997,tt0119721
2689,Suryaputra Shanidev,1997-04-18,1997,
2690,Koyla,1997-04-18,1997,tt0136352
2691,Dil Ke Jharoke Mein,1997-04-11,1997,
2692,Kaun Sachcha Kaun Jhootha,1997-04-11,1997,tt0187202
2693,Ziddi,1997-04-11,1997,tt0120551
2694,Gudgudee,1997-04-04,1997,tt0286664
2695,Agnee Morcha,1997-04-04,1997,
2696,Himalay Putra,1997-04-04,1997,tt0119295
2697,Kaalia,1997-03-28,1997,tt0420707
2698,Lahoo Ke Do Rang,1997-03-21,1997,tt0119491
